case_id,snap_benefits,general_health,height_in,income_130_pov,statistical_weight,income_185_pov,meal_preparer,grocery_shopper,secondary_eating_duration,primary_eating_duration,secondary_drinking_day_prior,weight_lb,secondary_eating_day_prior,bmi,prepare_meat_last_week,drink_soda,exercise_frequency_last_week,fast_food_frequency_last_week,prepare_milk_last_week,fast_food_yesterday,drink_diet_soda,eating_duration_24,activity_list,year
20150907151251,0.0,3.0,66.0,,12224479.265715,,1.0,1.0,10,60,1.0,126.0,1.0,20.3,1.0,0.0,5,1,0.0,0,,10.0,22,2015
20150907151320,0.0,3.0,64.0,,6672455.392041001,1.0,2.0,1.0,30,18,1.0,190.0,1.0,32.6,1.0,1.0,2,2,0.0,0,0.0,30.0,24,2015
20150907151344,0.0,2.0,65.0,,9029815.220498,1.0,1.0,1.0,25,50,1.0,242.0,1.0,40.3,1.0,1.0,0,7,0.0,1,0.0,25.0,"4,18",2015
20150907151345,0.0,5.0,70.0,,3140934.808966,1.0,1.0,3.0,0,15,0.0,190.0,0.0,27.3,1.0,,2,1,0.0,1,,,,2015
20150907151367,0.0,3.0,71.0,,10191935.787071,1.0,2.0,2.0,6,50,1.0,255.0,1.0,35.6,1.0,1.0,0,0,0.0,3,1.0,6.0,"2,4",2015
20150907151378,0.0,3.0,60.0,,6880555.533127001,1.0,1.0,1.0,5,30,1.0,129.0,1.0,25.2,1.0,0.0,1,5,0.0,0,,5.0,9,2015
20150907151401,0.0,5.0,70.0,,9086120.263642998,1.0,3.0,3.0,0,95,0.0,194.0,0.0,27.8,,,6,2,,0,,,,2015
20150907151431,0.0,5.0,70.0,,15427656.784379002,1.0,1.0,1.0,0,60,1.0,127.0,0.0,18.2,1.0,0.0,4,0,0.0,3,,,,2015
20150907151448,0.0,3.0,64.0,,17328208.321805,1.0,2.0,1.0,0,60,0.0,180.0,0.0,30.9,1.0,,3,2,0.0,1,,,,2015
20150907151474,1.0,3.0,62.0,,10627797.778719999,,3.0,3.0,15,5,1.0,140.0,1.0,25.6,,0.0,4,0,,3,,15.0,"7,16",2015
20150907151486,0.0,5.0,71.0,2.0,23185723.16638,2.0,3.0,3.0,0,92,0.0,175.0,0.0,24.4,,,2,1,,0,,,,2015
20150907151493,0.0,3.0,74.0,,9095889.95117,1.0,3.0,3.0,5,30,1.0,245.0,1.0,31.5,,1.0,1,5,,1,1.0,5.0,9,2015
20150907151494,0.0,3.0,61.0,,2816966.446162,1.0,1.0,1.0,10,60,1.0,155.0,1.0,29.3,1.0,1.0,3,3,0.0,1,0.0,10.0,10,2015
20150907151527,0.0,,61.0,2.0,2520358.808601,2.0,1.0,1.0,0,40,1.0,150.0,1.0,28.3,1.0,0.0,5,1,0.0,0,,,,2015
20150907151554,0.0,3.0,73.0,,9991177.060550999,1.0,3.0,2.0,5,85,1.0,200.0,1.0,26.4,,0.0,0,7,,1,,5.0,11,2015
20150907151577,0.0,2.0,67.0,,37924840.323017,1.0,2.0,2.0,0,75,0.0,230.0,0.0,36.0,1.0,,5,0,0.0,3,,,,2015
20150907151617,0.0,3.0,69.0,,3974163.0787870004,1.0,1.0,1.0,5,25,1.0,175.0,1.0,25.8,1.0,1.0,2,3,0.0,0,0.0,5.0,8,2015
20150907151646,0.0,3.0,62.0,,7858634.569078,2.0,3.0,1.0,0,70,1.0,135.0,0.0,24.7,,1.0,0,2,,1,1.0,,,2015
20150907151656,0.0,3.0,68.0,,13767267.148424,1.0,1.0,1.0,15,80,0.0,195.0,1.0,29.6,1.0,,5,3,0.0,0,,15.0,8,2015
20150907151670,0.0,3.0,68.0,,3623659.7923029996,1.0,3.0,2.0,10,30,0.0,130.0,1.0,19.8,,,0,1,,0,,10.0,"29,38",2015
20150907151677,0.0,3.0,68.0,,15079882.193151,2.0,2.0,2.0,15,15,1.0,235.0,1.0,35.7,1.0,0.0,0,4,0.0,1,,15.0,15,2015
20150907151688,0.0,3.0,65.0,,1095398.906129,1.0,1.0,1.0,0,20,1.0,165.0,0.0,27.5,0.0,0.0,0,2,0.0,0,,,,2015
20150907151694,0.0,3.0,61.0,,5043231.047605,,1.0,3.0,20,115,0.0,140.0,1.0,26.4,1.0,,1,0,0.0,3,,20.0,12,2015
20150907151807,0.0,5.0,67.0,,2862728.3373950003,1.0,3.0,3.0,0,120,1.0,145.0,0.0,22.7,,0.0,5,0,,3,,,,2015
20150907151844,0.0,3.0,66.0,,2587754.5944540002,1.0,3.0,2.0,0,80,1.0,150.0,0.0,24.2,,0.0,5,0,,3,,,,2015
20150907151852,0.0,4.0,65.0,,3789584.4834120004,1.0,1.0,1.0,20,48,1.0,179.0,1.0,29.8,1.0,0.0,5,0,0.0,3,,20.0,"13,17",2015
20150907151876,0.0,5.0,72.0,,5219628.502621,1.0,1.0,1.0,30,20,1.0,190.0,1.0,25.8,1.0,0.0,9,2,0.0,1,,30.0,"2,9",2015
20150907151893,0.0,3.0,64.0,2.0,15827573.224067999,2.0,3.0,2.0,30,0,1.0,110.0,1.0,18.9,,0.0,4,1,,0,,30.0,24,2015
20150907151901,0.0,5.0,72.0,,3160651.455412,1.0,1.0,1.0,55,15,1.0,170.0,1.0,23.1,1.0,1.0,5,0,0.0,3,0.0,55.0,5,2015
20150907151909,0.0,2.0,67.0,,24729252.026699,1.0,1.0,1.0,20,25,1.0,286.0,1.0,44.8,1.0,1.0,0,2,0.0,0,1.0,20.0,"4,11",2015
20150907151926,0.0,4.0,64.0,,7198090.839923,1.0,3.0,3.0,45,90,0.0,110.0,1.0,18.9,,,0,0,,3,,45.0,"5,8",2015
20150907151946,0.0,4.0,74.0,,2578870.312521,1.0,3.0,3.0,60,80,1.0,210.0,1.0,27.0,,0.0,2,7,,1,,60.0,2,2015
20150907151983,0.0,5.0,67.0,,13172580.419781,,1.0,1.0,30,0,1.0,160.0,1.0,25.1,1.0,0.0,3,1,0.0,1,,30.0,"3,16",2015
20150907151996,0.0,3.0,71.0,1.0,12968159.508906,2.0,1.0,2.0,15,75,1.0,280.0,1.0,39.0,1.0,0.0,0,4,0.0,0,,15.0,"8,12",2015
20150907152078,1.0,3.0,67.0,2.0,3139629.164489,2.0,1.0,1.0,270,30,1.0,180.0,1.0,28.2,1.0,0.0,7,0,0.0,3,,270.0,2,2015
20150907152086,0.0,2.0,62.0,2.0,11643284.612137,2.0,3.0,3.0,60,30,1.0,210.0,1.0,38.4,,0.0,0,5,,0,,60.0,14,2015
20150907152107,0.0,2.0,59.0,,4906847.900497,1.0,1.0,1.0,3,180,1.0,147.0,1.0,29.7,1.0,0.0,5,1,0.0,0,,3.0,"3,4",2015
20150907152188,0.0,5.0,68.0,,5011740.321966,1.0,1.0,1.0,0,195,1.0,169.0,0.0,25.7,1.0,0.0,3,10,0.0,1,,,,2015
20150907152221,0.0,4.0,71.0,,6956158.878367,1.0,3.0,3.0,5,85,1.0,185.0,1.0,25.8,,1.0,4,0,,3,0.0,5.0,6,2015
20150907152226,0.0,2.0,74.0,,5993749.842154,1.0,3.0,1.0,180,35,1.0,230.0,1.0,29.5,,0.0,2,0,,3,,180.0,17,2015
20150907152242,0.0,5.0,62.0,,4305579.304117,1.0,1.0,1.0,30,30,0.0,145.0,1.0,26.5,1.0,,3,2,0.0,0,,30.0,7,2015
20150907152243,0.0,5.0,72.0,,8949983.858848,1.0,1.0,1.0,5,50,1.0,150.0,1.0,20.3,1.0,0.0,4,2,0.0,0,,5.0,11,2015
20150907152248,0.0,4.0,65.0,,8318926.396994,1.0,1.0,1.0,40,40,1.0,141.0,1.0,23.5,1.0,0.0,2,1,0.0,0,,40.0,13,2015
20150907152258,0.0,3.0,72.0,,11381462.870110001,1.0,3.0,2.0,35,120,1.0,210.0,1.0,28.5,,0.0,6,1,,0,,35.0,10,2015
20150907152263,0.0,3.0,65.0,2.0,14087223.679748,2.0,3.0,3.0,15,50,1.0,150.0,1.0,25.0,,1.0,0,1,,1,1.0,15.0,"9,16",2015
20150907152273,0.0,4.0,66.0,,17340645.088691,1.0,1.0,1.0,10,60,1.0,135.0,1.0,21.8,1.0,0.0,3,2,0.0,0,,10.0,6,2015
20150907152278,0.0,5.0,64.0,,2704072.351884,1.0,3.0,3.0,0,90,0.0,132.0,0.0,22.7,,,7,4,,0,,,,2015
20150907152279,0.0,4.0,62.0,1.0,2664435.945946,,1.0,1.0,0,80,0.0,103.0,0.0,18.8,0.0,,0,0,0.0,3,,,,2015
20150907152291,0.0,5.0,64.0,,3472122.4223050005,1.0,1.0,1.0,10,90,0.0,150.0,1.0,25.7,1.0,,0,1,0.0,1,,10.0,5,2015
20150907152313,0.0,3.0,65.0,,3548208.338211,1.0,1.0,1.0,0,120,1.0,,0.0,,1.0,0.0,3,2,0.0,0,,,,2015
20150907152317,0.0,3.0,73.0,,17201982.91967,1.0,1.0,1.0,30,0,0.0,280.0,1.0,36.9,1.0,,7,7,0.0,0,,30.0,2,2015
20150907152350,0.0,3.0,62.0,,13941732.019032001,1.0,1.0,1.0,10,45,1.0,156.0,1.0,28.5,1.0,0.0,4,2,0.0,0,,10.0,23,2015
20150907152371,0.0,3.0,66.0,1.0,15830532.038889999,2.0,3.0,2.0,0,70,0.0,162.0,0.0,26.1,,,3,0,,3,,,,2015
20150907152397,0.0,3.0,72.0,1.0,7601814.739475999,2.0,2.0,2.0,0,40,1.0,215.0,0.0,29.2,1.0,1.0,7,0,0.0,3,0.0,,,2015
20150907152407,0.0,5.0,69.0,,2511180.018784,1.0,1.0,1.0,10,60,1.0,160.0,1.0,23.6,0.0,0.0,5,3,0.0,0,,10.0,12,2015
20150907152434,1.0,1.0,60.0,2.0,4605981.844894,2.0,1.0,1.0,60,60,1.0,135.0,1.0,26.4,1.0,1.0,0,1,0.0,0,1.0,60.0,"11,17",2015
20150907152456,0.0,4.0,71.0,,6303619.529175,1.0,1.0,1.0,5,100,1.0,180.0,1.0,25.1,1.0,0.0,3,1,0.0,0,,5.0,12,2015
20150907152471,0.0,5.0,68.0,,8089967.060063001,1.0,3.0,3.0,30,20,1.0,220.0,1.0,33.4,,0.0,2,1,,0,,30.0,6,2015
20150907152511,0.0,4.0,67.0,,7681510.489086,1.0,3.0,3.0,0,75,1.0,150.0,0.0,23.5,,0.0,6,0,,3,,,,2015
20150907152512,0.0,4.0,63.0,1.0,8872710.963332001,2.0,1.0,1.0,0,0,0.0,,0.0,,1.0,,5,0,0.0,3,,,,2015
20150907152515,1.0,3.0,70.0,2.0,5109782.2787339995,2.0,3.0,3.0,20,30,1.0,250.0,1.0,35.9,,1.0,0,2,,0,0.0,20.0,3,2015
20150908150001,0.0,4.0,64.0,,17908515.626116,1.0,1.0,1.0,3,150,1.0,130.0,1.0,22.3,1.0,0.0,7,0,0.0,3,,3.0,28,2015
20150908150003,1.0,2.0,66.0,2.0,13957131.241023999,2.0,1.0,1.0,0,5,1.0,140.0,0.0,22.6,1.0,0.0,0,0,0.0,3,,,,2015
20150908150008,1.0,3.0,64.0,2.0,7319798.062239,2.0,1.0,2.0,10,40,1.0,130.0,1.0,22.3,1.0,1.0,0,0,0.0,3,0.0,10.0,9,2015
20150908150016,0.0,4.0,69.0,,19178160.617344,1.0,3.0,2.0,1,20,1.0,225.0,1.0,33.2,,1.0,4,20,,1,0.0,1.0,7,2015
20150908150019,0.0,2.0,67.0,,6895910.35965,2.0,1.0,3.0,0,30,1.0,185.0,0.0,29.0,0.0,0.0,0,0,0.0,3,,,,2015
20150908150021,0.0,4.0,73.0,,6546222.125638,1.0,1.0,1.0,240,0,1.0,230.0,1.0,30.3,1.0,0.0,2,3,0.0,0,,240.0,9,2015
20150908150022,1.0,4.0,62.0,2.0,7312475.391899001,2.0,1.0,1.0,0,15,1.0,98.0,0.0,17.9,1.0,0.0,0,0,0.0,3,,,,2015
20150908150024,0.0,3.0,65.0,,16047586.292964999,1.0,2.0,1.0,7,95,0.0,117.0,1.0,19.5,1.0,,0,0,0.0,3,,7.0,7,2015
20150908150026,0.0,4.0,72.0,,7472719.899617999,1.0,3.0,3.0,2,60,0.0,165.0,1.0,22.4,,,4,3,,1,,2.0,2,2015
20150908150053,0.0,5.0,65.0,,7394157.305625,1.0,1.0,1.0,12,115,1.0,138.0,1.0,23.0,1.0,1.0,5,1,0.0,0,0.0,12.0,"6,25",2015
20150908150065,0.0,3.0,60.0,,7864963.865127,1.0,3.0,1.0,20,10,1.0,324.0,1.0,63.3,,1.0,4,3,,1,1.0,20.0,"5,11",2015
20150908150073,0.0,4.0,64.0,,4590005.021106,1.0,3.0,1.0,10,45,1.0,180.0,1.0,30.9,,1.0,2,7,,1,1.0,10.0,18,2015
20150908150082,0.0,5.0,70.0,1.0,11993274.699094,2.0,3.0,3.0,240,15,0.0,175.0,1.0,25.1,,,5,1,,0,,240.0,10,2015
20150908150092,0.0,3.0,70.0,,2615482.364411,2.0,1.0,1.0,15,115,1.0,202.0,1.0,29.0,1.0,1.0,3,2,0.0,0,0.0,15.0,15,2015
20150908150098,1.0,,68.0,1.0,18996879.301279,2.0,1.0,1.0,0,140,1.0,150.0,0.0,22.8,1.0,0.0,4,0,0.0,3,,,,2015
20150908150103,1.0,2.0,64.0,2.0,6728577.4104430005,2.0,1.0,1.0,782,105,1.0,,1.0,,1.0,0.0,7,0,0.0,3,,782.0,"1,2,3,4,11,13,14,15,23,24,25,26,27,28",2015
20150908150114,0.0,4.0,71.0,,12295736.667299,1.0,1.0,1.0,20,75,0.0,210.0,1.0,29.3,1.0,,2,5,0.0,0,,20.0,6,2015
20150908150118,0.0,1.0,63.0,1.0,11217148.050306,2.0,1.0,3.0,0,115,0.0,215.0,0.0,38.1,1.0,,0,0,0.0,3,,,,2015
20150908150119,0.0,1.0,72.0,,35627418.145705,,3.0,3.0,30,140,0.0,250.0,1.0,33.9,,,0,0,,3,,30.0,12,2015
20150908150140,0.0,5.0,62.0,,9156190.410294,1.0,1.0,3.0,0,30,1.0,180.0,0.0,32.9,1.0,1.0,7,1,0.0,0,0.0,,,2015
20150908150141,0.0,4.0,62.0,,9868684.48137,2.0,3.0,3.0,0,90,0.0,140.0,0.0,25.6,,,0,0,,3,,,,2015
20150908150150,0.0,4.0,70.0,1.0,13923212.6043,2.0,3.0,1.0,0,75,1.0,190.0,0.0,27.3,,1.0,2,6,,1,0.0,,,2015
20150908150161,1.0,1.0,66.0,,15114043.211497,2.0,1.0,1.0,0,50,0.0,190.0,0.0,30.7,1.0,,0,0,0.0,3,,,,2015
20150908150505,1.0,3.0,61.0,2.0,10017635.719795,2.0,1.0,1.0,0,140,1.0,100.0,0.0,18.9,1.0,0.0,0,0,0.0,3,,,,2015
20150908150506,0.0,3.0,72.0,,5095988.1406620005,1.0,1.0,1.0,60,450,1.0,284.0,1.0,38.5,1.0,0.0,6,7,0.0,1,,60.0,11,2015
20150908150514,0.0,4.0,62.0,,3489683.005948,1.0,1.0,1.0,25,25,1.0,112.0,1.0,20.5,1.0,0.0,0,0,0.0,3,,25.0,10,2015
20150908150515,0.0,3.0,64.0,,15813133.980478,1.0,1.0,1.0,15,90,0.0,225.0,1.0,38.6,1.0,,0,3,0.0,0,,15.0,16,2015
20150908150522,0.0,4.0,69.0,1.0,4423703.909062999,2.0,1.0,1.0,0,70,1.0,340.0,0.0,50.2,1.0,1.0,1,5,0.0,0,0.0,,,2015
20150908150524,,,,,57226711.302080005,1.0,,3.0,0,45,1.0,,0.0,,,0.0,0,0,,3,,,,2015
20150908150525,0.0,3.0,64.0,1.0,5376840.495897,2.0,1.0,1.0,0,90,1.0,,0.0,,1.0,1.0,0,0,0.0,3,1.0,,,2015
20150908150526,0.0,4.0,72.0,,20002304.847901,1.0,3.0,3.0,0,105,0.0,200.0,0.0,27.1,,,0,2,,0,,,,2015
20150908150528,1.0,1.0,68.0,2.0,4115790.0969589995,2.0,1.0,1.0,0,25,1.0,309.0,0.0,47.0,1.0,0.0,0,3,1.0,1,,,,2015
20150908150531,0.0,3.0,63.0,,8684896.306532001,1.0,1.0,1.0,25,15,1.0,,1.0,,1.0,0.0,2,1,0.0,0,,25.0,12,2015
20150908150536,0.0,5.0,63.0,,2042579.203429,1.0,1.0,1.0,15,0,0.0,120.0,1.0,21.3,1.0,,3,0,0.0,3,,15.0,"5,6",2015
20150908150537,0.0,4.0,72.0,1.0,3895325.735446,2.0,3.0,3.0,0,165,0.0,160.0,0.0,21.7,,,0,1,,0,,,,2015
20150908150549,0.0,5.0,67.0,,25275033.111166,1.0,1.0,1.0,20,180,1.0,138.0,1.0,21.6,0.0,0.0,0,10,0.0,0,,20.0,5,2015
20150908150551,0.0,4.0,64.0,,7049717.754267999,1.0,1.0,1.0,20,45,1.0,170.0,1.0,29.2,1.0,1.0,1,3,0.0,0,1.0,20.0,10,2015
20150908150554,0.0,2.0,62.0,,9763027.297214,1.0,1.0,1.0,30,45,0.0,125.0,1.0,22.9,1.0,,0,4,0.0,0,,30.0,31,2015
20150908150555,0.0,3.0,70.0,2.0,8816475.595718,2.0,3.0,1.0,0,90,0.0,165.0,0.0,23.7,,,0,0,,3,,,,2015
20150908150561,0.0,3.0,72.0,,17744598.475453,1.0,3.0,3.0,0,150,1.0,195.0,0.0,26.4,,0.0,2,2,,0,,,,2015
20150908150562,0.0,3.0,71.0,,7892200.172153,1.0,1.0,1.0,20,38,0.0,210.0,1.0,29.3,1.0,,4,0,0.0,3,,20.0,20,2015
20150908150563,0.0,4.0,66.0,,4041655.178992,1.0,1.0,3.0,35,40,1.0,212.0,1.0,34.2,1.0,0.0,2,3,0.0,0,,35.0,"5,14",2015
20150908150565,0.0,1.0,66.0,,3400727.319803,1.0,1.0,1.0,15,15,1.0,180.0,1.0,29.0,1.0,1.0,0,1,0.0,0,1.0,15.0,6,2015
20150908150568,0.0,4.0,65.0,,9378774.058749001,1.0,3.0,3.0,0,0,1.0,150.0,0.0,25.0,,0.0,4,0,,3,,,,2015
20150908150573,0.0,3.0,69.0,,7690023.1377570005,1.0,3.0,3.0,0,180,0.0,223.0,0.0,32.9,,,0,6,,1,,,,2015
20150908150577,0.0,3.0,72.0,,9845237.620347999,1.0,3.0,3.0,0,90,1.0,122.0,0.0,16.5,,0.0,3,0,,3,,,,2015
20150908150580,0.0,1.0,66.0,,28618176.172121998,1.0,3.0,3.0,15,0,0.0,230.0,1.0,37.1,,,0,1,,1,,15.0,4,2015
20150908150582,1.0,3.0,68.0,,9138129.000606,1.0,1.0,1.0,0,55,1.0,340.0,0.0,51.7,0.0,0.0,0,15,0.0,1,,,,2015
20150908150583,0.0,3.0,65.0,,4197114.954157,,2.0,1.0,13,35,1.0,215.0,1.0,35.8,1.0,0.0,3,3,0.0,1,,13.0,"8,17",2015
20150908150590,0.0,4.0,64.0,,2318204.476952,1.0,1.0,1.0,10,10,1.0,128.0,1.0,22.0,0.0,0.0,14,1,0.0,0,,10.0,17,2015
20150908150597,0.0,5.0,65.0,2.0,3148687.848839,2.0,1.0,1.0,90,0,1.0,194.0,1.0,32.3,1.0,1.0,3,0,0.0,3,1.0,90.0,6,2015
20150908150598,0.0,5.0,65.0,,6612018.543536,1.0,1.0,1.0,15,75,0.0,165.0,1.0,27.5,1.0,,0,1,0.0,0,,15.0,14,2015
20150908150603,0.0,2.0,64.0,,26921888.845402,1.0,1.0,2.0,37,30,1.0,183.0,1.0,31.4,1.0,1.0,0,2,0.0,0,0.0,37.0,"4,5,7,15",2015
20150908150604,0.0,4.0,74.0,,7140411.253005001,1.0,3.0,3.0,30,60,0.0,158.0,1.0,20.3,,,0,21,,0,,30.0,6,2015
20150908150609,0.0,2.0,65.0,,7523862.474339999,1.0,1.0,1.0,60,90,1.0,145.0,1.0,24.1,0.0,0.0,0,3,0.0,1,,60.0,3,2015
20150908150613,0.0,3.0,67.0,,9478757.249669,1.0,1.0,1.0,15,0,1.0,235.0,1.0,36.8,1.0,1.0,7,1,0.0,0,1.0,15.0,12,2015
20150908150616,0.0,4.0,63.0,,5891297.909848,1.0,1.0,1.0,0,65,1.0,160.0,0.0,28.3,1.0,0.0,7,1,0.0,0,,,,2015
20150908150618,0.0,2.0,63.0,,4208451.376423,1.0,3.0,2.0,30,35,1.0,250.0,1.0,44.3,,0.0,0,3,,0,,30.0,11,2015
20150908150622,0.0,2.0,65.0,1.0,5742180.839145,2.0,3.0,3.0,0,60,1.0,185.0,0.0,30.8,,0.0,5,0,,3,,,,2015
20150908150626,0.0,3.0,71.0,,5622560.673415001,,2.0,2.0,15,210,0.0,214.0,1.0,29.8,1.0,,7,3,0.0,1,,15.0,9,2015
20150908150635,0.0,3.0,66.0,,2598889.904218,2.0,3.0,1.0,0,105,1.0,160.0,0.0,25.8,,0.0,0,0,,3,,,,2015
20150908150636,0.0,3.0,69.0,,3482106.181822,1.0,1.0,1.0,0,10,1.0,180.0,0.0,26.6,1.0,1.0,2,3,0.0,1,1.0,,,2015
20150908150641,0.0,4.0,65.0,,19360391.682226002,1.0,2.0,2.0,30,0,1.0,140.0,1.0,23.3,1.0,0.0,5,1,0.0,0,,30.0,"3,6",2015
20150908150644,0.0,3.0,66.0,,27307728.70527,1.0,1.0,1.0,14,25,1.0,215.0,1.0,34.7,1.0,1.0,1,1,0.0,1,0.0,14.0,"6,9",2015
20150908150645,1.0,3.0,62.0,2.0,10653345.187323,2.0,1.0,1.0,65,30,1.0,145.0,1.0,26.5,1.0,1.0,2,0,0.0,3,0.0,65.0,"8,13,16",2015
20150908150648,0.0,4.0,66.0,,8802748.618734,1.0,2.0,2.0,0,105,1.0,,0.0,,1.0,1.0,4,4,0.0,1,0.0,,,2015
20150908150653,0.0,3.0,66.0,,2634712.131074,,1.0,1.0,0,105,,175.0,0.0,28.2,0.0,,0,0,,3,,,,2015
20150908150656,0.0,4.0,72.0,2.0,2493515.681471,2.0,1.0,1.0,0,15,0.0,180.0,0.0,24.4,1.0,,7,1,0.0,1,,,,2015
20150908150660,0.0,3.0,65.0,,17004985.432947,1.0,1.0,2.0,0,95,1.0,,0.0,,1.0,0.0,0,0,0.0,3,,,,2015
20150908150662,0.0,4.0,72.0,1.0,10853181.735359,2.0,3.0,3.0,0,95,0.0,243.0,0.0,33.0,,,7,0,,3,,,,2015
20150908150663,0.0,4.0,67.0,,1874048.569265,1.0,1.0,1.0,15,35,1.0,212.0,1.0,33.2,1.0,0.0,0,2,0.0,1,,15.0,3,2015
20150908150667,0.0,2.0,64.0,1.0,3205505.15546,2.0,1.0,1.0,10,30,1.0,140.0,1.0,24.0,1.0,0.0,3,1,0.0,0,,10.0,2,2015
20150908150685,0.0,5.0,69.0,1.0,3950878.2812089995,2.0,1.0,1.0,0,30,0.0,150.0,0.0,22.1,0.0,,3,0,0.0,3,,,,2015
20150908150686,0.0,4.0,72.0,,3446871.7154019997,1.0,1.0,1.0,10,60,1.0,195.0,1.0,26.4,1.0,0.0,2,5,0.0,1,,10.0,4,2015
20150908150689,0.0,3.0,65.0,,6295288.694139,1.0,1.0,1.0,0,75,0.0,145.0,0.0,24.1,1.0,,3,2,0.0,0,,,,2015
20150908150693,0.0,5.0,70.0,1.0,12581363.024347,2.0,3.0,3.0,90,15,1.0,165.0,1.0,23.7,,0.0,1,0,,3,,90.0,"7,10,12",2015
20150908150694,0.0,3.0,72.0,2.0,3274049.4234740003,2.0,1.0,1.0,0,180,1.0,125.0,0.0,17.0,1.0,1.0,0,0,0.0,3,0.0,,,2015
20150908150695,1.0,3.0,62.0,2.0,5375637.563104,2.0,1.0,1.0,0,35,1.0,240.0,0.0,43.9,1.0,0.0,3,1,0.0,0,,,,2015
20150908150697,0.0,4.0,60.0,,20919333.022184,2.0,1.0,1.0,90,20,1.0,100.0,1.0,19.5,1.0,1.0,5,1,0.0,0,0.0,90.0,7,2015
20150908150699,0.0,2.0,62.0,1.0,9784057.233928,1.0,1.0,1.0,5,45,0.0,147.0,1.0,26.9,1.0,,2,3,0.0,0,,5.0,22,2015
20150908150700,0.0,4.0,60.0,1.0,2613663.15255,2.0,1.0,1.0,0,30,1.0,120.0,0.0,23.4,1.0,1.0,0,2,0.0,0,0.0,,,2015
20150908150701,0.0,3.0,60.0,1.0,3438817.90482,2.0,1.0,1.0,0,30,1.0,123.0,0.0,24.0,1.0,1.0,7,7,0.0,0,0.0,,,2015
20150908150702,0.0,4.0,67.0,,5054914.2820190005,1.0,3.0,1.0,50,50,1.0,150.0,1.0,23.5,,1.0,6,0,,3,1.0,50.0,"17,20,22",2015
20150908150710,0.0,3.0,67.0,,10357515.036513,1.0,3.0,3.0,0,15,0.0,160.0,0.0,25.1,,,0,0,,3,,,,2015
20150908150713,0.0,4.0,67.0,,8292126.348975999,1.0,1.0,1.0,200,30,0.0,135.0,1.0,21.1,1.0,,3,2,0.0,1,,200.0,"7,26,40",2015
20150908150715,0.0,3.0,60.0,,6149563.871313,2.0,1.0,1.0,0,120,1.0,138.0,0.0,26.9,1.0,0.0,1,0,0.0,3,,,,2015
20150908150716,0.0,3.0,68.0,,6417343.11886,1.0,1.0,1.0,8,75,1.0,137.0,1.0,20.8,1.0,0.0,4,1,0.0,0,,8.0,8,2015
20150908150717,1.0,2.0,63.0,2.0,5409295.655868,2.0,2.0,1.0,15,60,1.0,265.0,1.0,46.9,1.0,1.0,0,0,0.0,3,0.0,15.0,5,2015
20150908150720,1.0,2.0,62.0,,13007382.112853,2.0,3.0,3.0,0,70,1.0,185.0,0.0,33.8,,1.0,1,4,,1,0.0,,,2015
20150908150722,0.0,4.0,63.0,,7159448.112017999,2.0,1.0,1.0,0,35,1.0,115.0,0.0,20.4,1.0,0.0,3,1,0.0,1,,,,2015
20150908150725,0.0,3.0,66.0,,2696689.50897,1.0,3.0,3.0,0,90,1.0,130.0,0.0,21.0,,0.0,0,0,,3,,,,2015
20150908150733,0.0,4.0,64.0,,10111273.870494999,1.0,1.0,1.0,15,25,1.0,168.0,1.0,28.8,1.0,0.0,3,0,0.0,3,,15.0,5,2015
20150908150735,0.0,3.0,62.0,,2936474.5487369997,,3.0,2.0,20,30,1.0,170.0,1.0,31.1,,0.0,0,0,,3,,20.0,"24,28",2015
20150908150736,0.0,4.0,62.0,,3552597.3215980004,1.0,1.0,1.0,3,150,1.0,170.0,1.0,31.1,1.0,0.0,4,0,0.0,3,,3.0,25,2015
20150908150752,0.0,5.0,67.0,,10673090.511064999,,3.0,2.0,-2,30,0.0,138.0,,21.6,,,2,0,,3,,,,2015
20150908150756,0.0,4.0,72.0,,7895132.675969,1.0,1.0,1.0,15,90,1.0,270.0,1.0,36.6,1.0,1.0,0,2,0.0,0,1.0,15.0,"7,25",2015
20150908150762,0.0,5.0,64.0,,4412191.102847001,1.0,1.0,1.0,10,15,1.0,125.0,1.0,21.5,1.0,0.0,6,2,0.0,0,,10.0,8,2015
20150908150764,0.0,4.0,67.0,,41121648.484052,1.0,3.0,2.0,0,105,0.0,150.0,1.0,23.5,,,5,2,,0,,,,2015
20150908150781,0.0,4.0,69.0,,15603798.133245,1.0,1.0,1.0,0,50,1.0,200.0,0.0,29.5,1.0,0.0,0,2,0.0,0,,,,2015
20150908150783,0.0,5.0,64.0,,3075682.179441,1.0,1.0,1.0,33,40,1.0,160.0,1.0,27.5,1.0,0.0,2,0,0.0,3,,33.0,"11,15",2015
20150908150784,0.0,1.0,70.0,,6191781.158787999,1.0,3.0,3.0,25,60,1.0,205.0,1.0,29.4,,0.0,7,4,,1,,25.0,"2,7",2015
20150908150790,0.0,5.0,70.0,2.0,12092866.826822,2.0,3.0,1.0,0,90,0.0,170.0,0.0,24.4,,,0,0,,3,,,,2015
20150908150791,0.0,4.0,64.0,,8860283.668042999,1.0,1.0,1.0,105,0,1.0,170.0,1.0,29.2,1.0,0.0,1,1,0.0,0,,105.0,"10,14",2015
20150908150796,1.0,3.0,64.0,2.0,6238128.67065,2.0,1.0,1.0,0,35,0.0,145.0,0.0,24.9,1.0,,3,0,0.0,3,,,,2015
